Tarih Saat;Adisyon;Ürün;Kategori;Adet;Birim Fiyat;Tutar;Yemek Maliyeti;Kişi;Öğün;İptal
2026-02-19 12:00;ADS-2842;Mercimek Çorba;Başlangıç;2;42,00;84,00;40,00;;Öğle;Hayır
2026-02-19 12:00;ADS-2843;Köfte;Ana Yemek;1;126,00;126,00;117,00;2;Öğle;Hayır
2026-02-19 12:00;ADS-2843;Mevsim Salata;Başlangıç;1;67,00;67,00;33,00;;Öğle;Hayır
2026-02-19 12:00;ADS-2843;Izgara Balık;Ana Yemek;1;238,00;238,00;105,00;;Öğle;Hayır
2026-02-19 12:00;ADS-2843;Izgara Balık;Ana Yemek;1;238,00;238,00;105,00;;Öğle;Hayır
2026-02-19 19:00;ADS-2844;Sütlaç;Tatlı;2;75,00;150,00;52,00;1;Akşam;Hayır
2026-02-19 19:00;ADS-2844;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-02-19 20:00;ADS-2845;Köfte;Ana Yemek;2;180,00;360,00;234,00;2;Akşam;Hayır
2026-02-19 21:00;ADS-2846;Ayran;İçecek;2;28,00;56,00;18,00;1;Akşam;Hayır
2026-02-19 21:00;ADS-2846;Mevsim Salata;Başlangıç;1;95,00;95,00;33,00;;Akşam;Hayır
2026-02-19 21:00;ADS-2846;Tavuk Şiş;Ana Yemek;2;220,00;440,00;132,00;;Akşam;Hayır
2026-02-19 19:00;ADS-2847;Tavuk Şiş;Ana Yemek;1;220,00;220,00;66,00;2;Akşam;Hayır
2026-02-19 19:00;ADS-2847;Mercimek Çorba;Başlangıç;2;60,00;120,00;40,00;;Akşam;Hayır
2026-02-19 19:00;ADS-2847;Ayran;İçecek;2;28,00;56,00;18,00;;Akşam;Hayır
2026-02-19 19:00;ADS-2847;Kola;İçecek;1;32,00;32,00;11,00;;Akşam;Hayır
2026-02-19 19:00;ADS-2848;Tavuk Şiş;Ana Yemek;1;220,00;220,00;66,00;4;Akşam;Hayır
2026-02-19 19:00;ADS-2848;Sütlaç;Tatlı;1;75,00;75,00;26,00;;Akşam;Hayır
2026-02-19 20:00;ADS-2849;Mercimek Çorba;Başlangıç;1;60,00;60,00;20,00;1;Akşam;Hayır
2026-02-19 20:00;ADS-2849;Kola;İçecek;1;32,00;32,00;11,00;;Akşam;Hayır
2026-02-19 20:00;ADS-2849;Kola;İçecek;2;32,00;64,00;22,00;;Akşam;Hayır
2026-02-19 20:00;ADS-2849;Kola;İçecek;1;32,00;32,00;11,00;;Akşam;Hayır
2026-02-19 13:00;ADS-2850;Kola;İçecek;1;22,00;22,00;11,00;1;Öğle;Hayır
2026-02-19 13:00;ADS-2850;Köfte;Ana Yemek;2;126,00;252,00;234,00;;Öğle;Hayır
2026-02-19 12:00;ADS-2851;Tavuk Şiş;Ana Yemek;1;154,00;154,00;66,00;3;Öğle;Hayır
2026-02-19 12:00;ADS-2851;Tavuk Şiş;Ana Yemek;2;154,00;308,00;132,00;;Öğle;Hayır
2026-02-19 12:00;ADS-2851;Ayran;İçecek;2;20,00;40,00;18,00;;Öğle;Hayır
2026-02-19 21:00;ADS-2852;Köfte;Ana Yemek;1;180,00;180,00;117,00;1;Akşam;Hayır
2026-02-19 14:00;ADS-2853;Izgara Balık;Ana Yemek;1;238,00;238,00;105,00;4;Öğle;Hayır
2026-02-19 14:00;ADS-2853;Izgara Balık;Ana Yemek;1;238,00;238,00;105,00;;Öğle;Hayır
2026-02-19 14:00;ADS-2853;Mercimek Çorba;Başlangıç;2;42,00;84,00;40,00;;Öğle;Hayır
2026-02-19 13:00;ADS-2854;Sütlaç;Tatlı;2;53,00;106,00;52,00;4;Öğle;Hayır
2026-02-19 13:00;ADS-2854;Tavuk Şiş;Ana Yemek;2;154,00;308,00;132,00;;Öğle;Hayır
2026-02-19 13:00;ADS-2854;Kola;İçecek;1;22,00;22,00;11,00;;Öğle;Hayır
2026-02-19 13:00;ADS-2855;Ayran;İçecek;1;20,00;20,00;9,00;1;Öğle;Hayır
2026-02-19 13:00;ADS-2855;Köfte;Ana Yemek;1;126,00;126,00;117,00;;Öğle;Hayır
2026-02-19 13:00;ADS-2855;Izgara Balık;Ana Yemek;2;238,00;476,00;210,00;;Öğle;Hayır
2026-02-19 13:00;ADS-2856;Baklava;Tatlı;2;67,00;134,00;60,00;1;Öğle;Hayır
2026-02-19 13:00;ADS-2857;Köfte;Ana Yemek;1;126,00;126,00;117,00;2;Öğle;Hayır
2026-02-19 13:00;ADS-2857;Kola;İçecek;2;22,00;44,00;22,00;;Öğle;Hayır
2026-02-19 14:00;ADS-2858;Köfte;Ana Yemek;2;126,00;252,00;234,00;1;Öğle;Hayır
2026-02-19 14:00;ADS-2858;Ayran;İçecek;2;20,00;40,00;18,00;;Öğle;Hayır
2026-02-19 20:00;ADS-2859;Mercimek Çorba;Başlangıç;2;60,00;120,00;40,00;3;Akşam;Hayır
2026-02-19 20:00;ADS-2859;Ayran;İçecek;1;28,00;28,00;9,00;;Akşam;Hayır
2026-02-19 20:00;ADS-2859;Mercimek Çorba;Başlangıç;1;60,00;60,00;20,00;;Akşam;Hayır
2026-02-19 20:00;ADS-2859;Tavuk Şiş;Ana Yemek;1;220,00;220,00;66,00;;Akşam;Hayır
2026-02-19 14:00;ADS-2860;Köfte;Ana Yemek;2;126,00;252,00;234,00;2;Öğle;Hayır
2026-02-19 14:00;ADS-2860;Ayran;İçecek;1;20,00;20,00;9,00;;Öğle;Hayır
2026-02-19 21:00;ADS-2861;Köfte;Ana Yemek;2;180,00;360,00;234,00;4;Akşam;Hayır
2026-02-19 21:00;ADS-2861;Köfte;Ana Yemek;1;180,00;180,00;117,00;;Akşam;Hayır
2026-02-19 13:00;ADS-2862;Baklava;Tatlı;2;67,00;134,00;60,00;2;Öğle;Hayır
2026-02-19 13:00;ADS-2862;Baklava;Tatlı;1;67,00;67,00;30,00;;Öğle;Hayır
2026-02-19 13:00;ADS-2862;Ayran;İçecek;2;20,00;40,00;18,00;;Öğle;Hayır
2026-02-19 19:00;ADS-2863;Köfte;Ana Yemek;2;180,00;360,00;234,00;2;Akşam;Hayır
2026-02-19 19:00;ADS-2863;Mercimek Çorba;Başlangıç;2;60,00;120,00;40,00;;Akşam;Hayır
2026-02-19 19:00;ADS-2863;Mevsim Salata;Başlangıç;1;95,00;95,00;33,00;;Akşam;Hayır
2026-02-19 21:00;ADS-2864;Mevsim Salata;Başlangıç;2;95,00;190,00;66,00;3;Akşam;Hayır
2026-02-19 13:00;ADS-2865;Mercimek Çorba;Başlangıç;2;42,00;84,00;40,00;4;Öğle;Hayır
2026-02-19 21:00;ADS-2866;Mevsim Salata;Başlangıç;2;95,00;190,00;66,00;1;Akşam;Hayır
2026-02-19 21:00;ADS-2866;Kola;İçecek;2;32,00;64,00;22,00;;Akşam;Hayır
2026-02-19 21:00;ADS-2866;Baklava;Tatlı;2;95,00;190,00;60,00;;Akşam;Hayır
2026-02-19 21:00;ADS-2866;Köfte;Ana Yemek;1;180,00;180,00;117,00;;Akşam;Hayır
2026-02-19 13:00;ADS-2867;Ayran;İçecek;1;20,00;20,00;9,00;2;Öğle;Hayır
2026-02-19 13:00;ADS-2867;Köfte;Ana Yemek;1;126,00;126,00;117,00;;Öğle;Hayır
2026-02-19 13:00;ADS-2867;Mercimek Çorba;Başlangıç;1;42,00;42,00;20,00;;Öğle;Hayır
2026-02-19 20:00;ADS-2868;Sütlaç;Tatlı;1;75,00;75,00;26,00;1;Akşam;Hayır
2026-02-19 20:00;ADS-2868;Baklava;Tatlı;1;95,00;95,00;30,00;;Akşam;Hayır
2026-02-20 14:00;ADS-2869;Kola;İçecek;2;22,00;44,00;22,00;2;Öğle;Hayır
2026-02-20 14:00;ADS-2869;Izgara Balık;Ana Yemek;2;238,00;476,00;210,00;;Öğle;Hayır
2026-02-20 14:00;ADS-2869;Ayran;İçecek;1;20,00;20,00;9,00;;Öğle;Hayır
2026-02-20 14:00;ADS-2869;Köfte;Ana Yemek;2;126,00;252,00;234,00;;Öğle;Hayır
2026-02-20 12:00;ADS-2870;Kola;İçecek;1;22,00;22,00;11,00;4;Öğle;Hayır
2026-02-20 14:00;ADS-2871;Ayran;İçecek;2;20,00;40,00;18,00;4;Öğle;Hayır
2026-02-20 14:00;ADS-2871;Köfte;Ana Yemek;2;126,00;252,00;234,00;;Öğle;Hayır
2026-02-20 14:00;ADS-2871;Köfte;Ana Yemek;2;126,00;252,00;234,00;;Öğle;Hayır
2026-02-20 14:00;ADS-2871;Köfte;Ana Yemek;2;126,00;252,00;234,00;;Öğle;Hayır
2026-02-20 14:00;ADS-2872;Mercimek Çorba;Başlangıç;1;42,00;42,00;20,00;2;Öğle;Hayır
2026-02-20 14:00;ADS-2872;Ayran;İçecek;1;20,00;20,00;9,00;;Öğle;Hayır
2026-02-20 14:00;ADS-2872;Kola;İçecek;1;22,00;22,00;11,00;;Öğle;Hayır
2026-02-20 14:00;ADS-2872;Kola;İçecek;1;22,00;22,00;11,00;;Öğle;Hayır
2026-02-20 20:00;ADS-2873;Mercimek Çorba;Başlangıç;1;60,00;60,00;20,00;2;Akşam;Hayır
2026-02-20 20:00;ADS-2873;Ayran;İçecek;2;28,00;56,00;18,00;;Akşam;Hayır
2026-02-20 21:00;ADS-2874;Mercimek Çorba;Başlangıç;2;60,00;120,00;40,00;4;Akşam;Hayır
2026-02-20 20:00;ADS-2875;Deniz Mahsulü Güveç;Ana Yemek;1;300,00;300,00;240,00;2;Akşam;Hayır
2026-02-20 20:00;ADS-2875;Mercimek Çorba;Başlangıç;2;60,00;120,00;40,00;;Akşam;Hayır
2026-02-20 20:00;ADS-2875;Sütlaç;Tatlı;1;75,00;75,00;26,00;;Akşam;Hayır
2026-02-20 20:00;ADS-2875;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-02-20 19:00;ADS-2876;Mercimek Çorba;Başlangıç;1;60,00;60,00;20,00;1;Akşam;Hayır
2026-02-20 14:00;ADS-2877;Baklava;Tatlı;2;67,00;134,00;60,00;4;Öğle;Hayır
2026-02-20 14:00;ADS-2877;Ayran;İçecek;1;20,00;20,00;9,00;;Öğle;Hayır
2026-02-20 14:00;ADS-2877;Tavuk Şiş;Ana Yemek;1;154,00;154,00;66,00;;Öğle;Hayır
2026-02-20 12:00;ADS-2878;Mercimek Çorba;Başlangıç;2;42,00;84,00;40,00;1;Öğle;Hayır
2026-02-20 12:00;ADS-2878;Sütlaç;Tatlı;1;53,00;53,00;26,00;;Öğle;Hayır
2026-02-20 13:00;ADS-2879;Ayran;İçecek;1;20,00;20,00;9,00;4;Öğle;Hayır
2026-02-20 21:00;ADS-2880;Mevsim Salata;Başlangıç;2;95,00;190,00;66,00;1;Akşam;Hayır
2026-02-20 21:00;ADS-2880;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-02-20 21:00;ADS-2880;Tavuk Şiş;Ana Yemek;1;220,00;220,00;66,00;;Akşam;Hayır
2026-02-20 19:00;ADS-2881;Sütlaç;Tatlı;2;75,00;150,00;52,00;4;Akşam;Hayır
2026-02-20 19:00;ADS-2881;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-02-20 19:00;ADS-2881;Mevsim Salata;Başlangıç;1;95,00;95,00;33,00;;Akşam;Hayır
2026-02-20 19:00;ADS-2881;Deniz Mahsulü Güveç;Ana Yemek;2;300,00;600,00;480,00;;Akşam;Hayır
2026-02-20 21:00;ADS-2882;Kola;İçecek;2;32,00;64,00;22,00;1;Akşam;Hayır
2026-02-20 21:00;ADS-2882;Izgara Balık;Ana Yemek;2;340,00;680,00;210,00;;Akşam;Hayır
2026-02-20 21:00;ADS-2882;Mercimek Çorba;Başlangıç;1;60,00;60,00;20,00;;Akşam;Hayır
2026-02-20 12:00;ADS-2883;Kola;İçecek;2;22,00;44,00;22,00;4;Öğle;Hayır
2026-02-20 12:00;ADS-2884;Köfte;Ana Yemek;2;126,00;252,00;234,00;1;Öğle;Hayır
2026-02-20 12:00;ADS-2884;Köfte;Ana Yemek;2;126,00;252,00;234,00;;Öğle;Hayır
2026-02-20 12:00;ADS-2884;Ayran;İçecek;2;20,00;40,00;18,00;;Öğle;Hayır
2026-02-20 14:00;ADS-2885;Köfte;Ana Yemek;1;126,00;126,00;117,00;3;Öğle;Hayır
2026-02-20 19:00;ADS-2886;Köfte;Ana Yemek;1;180,00;180,00;117,00;3;Akşam;Hayır
2026-02-20 19:00;ADS-2886;Ayran;İçecek;2;28,00;56,00;18,00;;Akşam;Hayır
2026-02-20 19:00;ADS-2886;Mevsim Salata;Başlangıç;1;95,00;95,00;33,00;;Akşam;Hayır
2026-02-20 19:00;ADS-2887;Köfte;Ana Yemek;2;180,00;360,00;234,00;2;Akşam;Hayır
2026-02-20 19:00;ADS-2888;Mercimek Çorba;Başlangıç;2;60,00;120,00;40,00;4;Akşam;Hayır
2026-02-20 19:00;ADS-2888;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-02-20 19:00;ADS-2888;Sütlaç;Tatlı;1;75,00;75,00;26,00;;Akşam;Hayır
2026-02-20 13:00;ADS-2889;Tavuk Şiş;Ana Yemek;2;154,00;308,00;132,00;3;Öğle;Hayır
2026-02-20 19:00;ADS-2890;Mevsim Salata;Başlangıç;1;95,00;95,00;33,00;4;Akşam;Hayır
2026-02-20 19:00;ADS-2890;Mevsim Salata;Başlangıç;1;95,00;95,00;33,00;;Akşam;Hayır
2026-02-20 19:00;ADS-2890;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-02-20 19:00;ADS-2890;Köfte;Ana Yemek;1;180,00;180,00;117,00;;Akşam;Hayır
2026-02-20 21:00;ADS-2891;Mevsim Salata;Başlangıç;2;95,00;190,00;66,00;3;Akşam;Hayır
2026-02-20 21:00;ADS-2891;Kola;İçecek;2;32,00;64,00;22,00;;Akşam;Hayır
2026-02-20 21:00;ADS-2891;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-02-20 13:00;ADS-2892;Tavuk Şiş;Ana Yemek;2;154,00;308,00;132,00;4;Öğle;Hayır
2026-02-20 13:00;ADS-2892;Ayran;İçecek;1;20,00;20,00;9,00;;Öğle;Hayır
2026-02-20 13:00;ADS-2892;Ayran;İçecek;2;20,00;40,00;18,00;;Öğle;Hayır
2026-02-20 13:00;ADS-2892;Mercimek Çorba;Başlangıç;1;42,00;42,00;20,00;;Öğle;Hayır
2026-02-20 21:00;ADS-2893;Kola;İçecek;2;32,00;64,00;22,00;3;Akşam;Hayır
2026-02-20 21:00;ADS-2893;Kola;İçecek;2;32,00;64,00;22,00;;Akşam;Hayır
2026-02-20 21:00;ADS-2894;Kola;İçecek;2;32,00;64,00;22,00;2;Akşam;Hayır
2026-02-20 12:00;ADS-2895;Mevsim Salata;Başlangıç;1;67,00;67,00;33,00;1;Öğle;Hayır
2026-02-20 12:00;ADS-2895;Mercimek Çorba;Başlangıç;2;42,00;84,00;40,00;;Öğle;Hayır
2026-02-20 21:00;ADS-2896;Kola;İçecek;2;32,00;64,00;22,00;3;Akşam;Hayır
2026-02-20 20:00;ADS-2897;Tavuk Şiş;Ana Yemek;2;220,00;440,00;132,00;1;Akşam;Hayır
2026-02-20 20:00;ADS-2897;Ayran;İçecek;2;28,00;56,00;18,00;;Akşam;Hayır
2026-02-20 20:00;ADS-2897;Mevsim Salata;Başlangıç;2;95,00;190,00;66,00;;Akşam;Hayır
2026-02-20 20:00;ADS-2897;Mevsim Salata;Başlangıç;1;95,00;95,00;33,00;;Akşam;Hayır
2026-02-20 20:00;ADS-2898;Sütlaç;Tatlı;2;75,00;150,00;52,00;3;Akşam;Hayır
2026-02-20 20:00;ADS-2898;Kola;İçecek;1;32,00;32,00;11,00;;Akşam;Hayır
2026-02-20 20:00;ADS-2898;Tavuk Şiş;Ana Yemek;2;220,00;440,00;132,00;;Akşam;Hayır
2026-02-20 21:00;ADS-2899;Ayran;İçecek;1;28,00;28,00;9,00;1;Akşam;Hayır
2026-02-20 21:00;ADS-2900;Izgara Balık;Ana Yemek;2;340,00;680,00;210,00;1;Akşam;Hayır
2026-02-20 21:00;ADS-2900;Ayran;İçecek;1;28,00;28,00;9,00;;Akşam;Hayır
2026-02-20 21:00;ADS-2900;Mevsim Salata;Başlangıç;1;95,00;95,00;33,00;;Akşam;Hayır
2026-02-20 19:00;ADS-2901;Köfte;Ana Yemek;1;180,00;180,00;117,00;3;Akşam;Hayır
2026-02-20 19:00;ADS-2901;Ayran;İçecek;1;28,00;28,00;9,00;;Akşam;Hayır
2026-02-20 19:00;ADS-2901;Kola;İçecek;1;32,00;32,00;11,00;;Akşam;Hayır
2026-02-20 19:00;ADS-2901;Izgara Balık;Ana Yemek;1;340,00;340,00;105,00;;Akşam;Hayır
2026-02-20 21:00;ADS-2902;Ayran;İçecek;2;28,00;56,00;18,00;2;Akşam;Hayır
2026-02-20 21:00;ADS-2902;Mercimek Çorba;Başlangıç;1;60,00;60,00;20,00;;Akşam;Hayır
2026-02-20 21:00;ADS-2902;Ayran;İçecek;1;28,00;28,00;9,00;;Akşam;Hayır
2026-02-20 21:00;ADS-2902;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-02-20 20:00;ADS-2903;Köfte;Ana Yemek;1;180,00;180,00;117,00;2;Akşam;Hayır
2026-02-20 20:00;ADS-2903;Mercimek Çorba;Başlangıç;2;60,00;120,00;40,00;;Akşam;Hayır
2026-02-20 20:00;ADS-2903;Tavuk Şiş;Ana Yemek;2;220,00;440,00;132,00;;Akşam;Hayır
2026-02-20 20:00;ADS-2903;Deniz Mahsulü Güveç;Ana Yemek;2;300,00;600,00;480,00;;Akşam;Hayır
2026-02-20 20:00;ADS-2904;Mevsim Salata;Başlangıç;1;95,00;95,00;33,00;3;Akşam;Hayır
2026-02-20 19:00;ADS-2905;Mercimek Çorba;Başlangıç;2;60,00;120,00;40,00;2;Akşam;Hayır
2026-02-20 19:00;ADS-2905;Ayran;İçecek;2;28,00;56,00;18,00;;Akşam;Hayır
2026-02-20 19:00;ADS-2905;Mercimek Çorba;Başlangıç;2;60,00;120,00;40,00;;Akşam;Hayır
2026-02-20 19:00;ADS-2905;Kola;İçecek;2;32,00;64,00;22,00;;Akşam;Hayır
2026-02-20 20:00;ADS-2906;Ayran;İçecek;2;28,00;56,00;18,00;1;Akşam;Hayır
2026-02-20 20:00;ADS-2906;Baklava;Tatlı;2;95,00;190,00;60,00;;Akşam;Hayır
2026-02-20 20:00;ADS-2906;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-02-21 20:00;ADS-2907;Mercimek Çorba;Başlangıç;1;60,00;60,00;20,00;4;Akşam;Hayır
2026-02-21 20:00;ADS-2907;Mevsim Salata;Başlangıç;2;95,00;190,00;66,00;;Akşam;Hayır
2026-02-21 20:00;ADS-2908;Mercimek Çorba;Başlangıç;1;60,00;60,00;20,00;2;Akşam;Hayır
2026-02-21 20:00;ADS-2908;Ayran;İçecek;2;28,00;56,00;18,00;;Akşam;Hayır
2026-02-21 21:00;ADS-2909;Kola;İçecek;1;32,00;32,00;11,00;2;Akşam;Hayır
2026-02-21 21:00;ADS-2909;Kola;İçecek;1;32,00;32,00;11,00;;Akşam;Hayır
2026-02-21 21:00;ADS-2910;Baklava;Tatlı;1;95,00;95,00;30,00;2;Akşam;Hayır
2026-02-21 19:00;ADS-2911;Sütlaç;Tatlı;2;75,00;150,00;52,00;2;Akşam;Hayır
2026-02-21 19:00;ADS-2911;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-02-21 19:00;ADS-2911;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-02-21 12:00;ADS-2912;Köfte;Ana Yemek;2;126,00;252,00;234,00;1;Öğle;Hayır
2026-02-21 12:00;ADS-2912;Kola;İçecek;2;22,00;44,00;22,00;;Öğle;Evet
2026-02-21 21:00;ADS-2913;Mevsim Salata;Başlangıç;2;95,00;190,00;66,00;2;Akşam;Hayır
2026-02-21 21:00;ADS-2913;Mercimek Çorba;Başlangıç;1;60,00;60,00;20,00;;Akşam;Hayır
2026-02-21 21:00;ADS-2913;Baklava;Tatlı;2;95,00;190,00;60,00;;Akşam;Hayır
2026-02-21 21:00;ADS-2913;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-02-21 19:00;ADS-2914;Ayran;İçecek;2;28,00;56,00;18,00;4;Akşam;Hayır
2026-02-21 19:00;ADS-2914;Mevsim Salata;Başlangıç;1;95,00;95,00;33,00;;Akşam;Hayır
2026-02-21 19:00;ADS-2914;Kola;İçecek;1;32,00;32,00;11,00;;Akşam;Hayır
2026-02-21 21:00;ADS-2915;Köfte;Ana Yemek;1;180,00;180,00;117,00;4;Akşam;Hayır
2026-02-21 21:00;ADS-2915;Mercimek Çorba;Başlangıç;1;60,00;60,00;20,00;;Akşam;Hayır
2026-02-21 21:00;ADS-2915;Köfte;Ana Yemek;1;180,00;180,00;117,00;;Akşam;Hayır
2026-02-21 19:00;ADS-2916;Tavuk Şiş;Ana Yemek;1;220,00;220,00;66,00;2;Akşam;Evet
2026-02-21 19:00;ADS-2916;Kola;İçecek;1;32,00;32,00;11,00;;Akşam;Hayır
2026-02-21 19:00;ADS-2916;Tavuk Şiş;Ana Yemek;2;220,00;440,00;132,00;;Akşam;Hayır
2026-02-21 19:00;ADS-2916;Köfte;Ana Yemek;1;180,00;180,00;117,00;;Akşam;Hayır
2026-02-21 19:00;ADS-2917;Izgara Balık;Ana Yemek;2;340,00;680,00;210,00;4;Akşam;Hayır
2026-02-21 21:00;ADS-2918;Tavuk Şiş;Ana Yemek;2;220,00;440,00;132,00;1;Akşam;Hayır
2026-02-21 21:00;ADS-2918;Ayran;İçecek;1;28,00;28,00;9,00;;Akşam;Hayır
2026-02-21 13:00;ADS-2919;Mercimek Çorba;Başlangıç;2;42,00;84,00;40,00;1;Öğle;Hayır
2026-02-21 13:00;ADS-2919;Ayran;İçecek;2;20,00;40,00;18,00;;Öğle;Hayır
2026-02-21 14:00;ADS-2920;Köfte;Ana Yemek;1;126,00;126,00;117,00;4;Öğle;Hayır
2026-02-21 14:00;ADS-2920;Tavuk Şiş;Ana Yemek;2;154,00;308,00;132,00;;Öğle;Hayır
2026-02-21 14:00;ADS-2920;Ayran;İçecek;1;20,00;20,00;9,00;;Öğle;Hayır
2026-02-21 14:00;ADS-2921;Mercimek Çorba;Başlangıç;2;42,00;84,00;40,00;2;Öğle;Hayır
2026-02-21 14:00;ADS-2921;Baklava;Tatlı;2;67,00;134,00;60,00;;Öğle;Hayır
2026-02-21 14:00;ADS-2921;Ayran;İçecek;2;20,00;40,00;18,00;;Öğle;Hayır
2026-02-21 19:00;ADS-2922;Kola;İçecek;2;32,00;64,00;22,00;3;Akşam;Hayır
2026-02-21 19:00;ADS-2922;Kola;İçecek;2;32,00;64,00;22,00;;Akşam;Hayır
2026-02-21 19:00;ADS-2922;Ayran;İçecek;2;28,00;56,00;18,00;;Akşam;Hayır
2026-02-21 19:00;ADS-2923;Tavuk Şiş;Ana Yemek;2;220,00;440,00;132,00;4;Akşam;Hayır
2026-02-21 14:00;ADS-2924;Ayran;İçecek;1;20,00;20,00;9,00;1;Öğle;Hayır
2026-02-21 14:00;ADS-2924;Sütlaç;Tatlı;2;53,00;106,00;52,00;;Öğle;Hayır
2026-02-21 13:00;ADS-2925;Ayran;İçecek;2;20,00;40,00;18,00;3;Öğle;Hayır
2026-02-21 13:00;ADS-2925;Kola;İçecek;2;22,00;44,00;22,00;;Öğle;Hayır
2026-02-21 13:00;ADS-2925;Baklava;Tatlı;2;67,00;134,00;60,00;;Öğle;Hayır
2026-02-21 13:00;ADS-2925;Mercimek Çorba;Başlangıç;2;42,00;84,00;40,00;;Öğle;Hayır
2026-02-21 12:00;ADS-2926;Baklava;Tatlı;1;67,00;67,00;30,00;3;Öğle;Hayır
2026-02-21 12:00;ADS-2926;Köfte;Ana Yemek;2;126,00;252,00;234,00;;Öğle;Hayır
2026-02-21 12:00;ADS-2926;Köfte;Ana Yemek;2;126,00;252,00;234,00;;Öğle;Hayır
2026-02-21 13:00;ADS-2927;Baklava;Tatlı;1;67,00;67,00;30,00;4;Öğle;Hayır
2026-02-21 13:00;ADS-2927;Ayran;İçecek;2;20,00;40,00;18,00;;Öğle;Hayır
2026-02-21 19:00;ADS-2928;Ayran;İçecek;2;28,00;56,00;18,00;2;Akşam;Hayır
2026-02-21 19:00;ADS-2928;Ayran;İçecek;2;28,00;56,00;18,00;;Akşam;Hayır
2026-02-21 19:00;ADS-2928;Sütlaç;Tatlı;1;75,00;75,00;26,00;;Akşam;Hayır
2026-02-21 19:00;ADS-2928;Ayran;İçecek;1;28,00;28,00;9,00;;Akşam;Hayır
2026-02-21 12:00;ADS-2929;Kola;İçecek;1;22,00;22,00;11,00;2;Öğle;Hayır
2026-02-21 12:00;ADS-2930;Ayran;İçecek;1;20,00;20,00;9,00;1;Öğle;Hayır
2026-02-21 12:00;ADS-2930;Mevsim Salata;Başlangıç;1;67,00;67,00;33,00;;Öğle;Hayır
2026-02-21 12:00;ADS-2930;Kola;İçecek;1;22,00;22,00;11,00;;Öğle;Hayır
2026-02-21 12:00;ADS-2930;Baklava;Tatlı;1;67,00;67,00;30,00;;Öğle;Hayır
2026-02-21 13:00;ADS-2931;Köfte;Ana Yemek;1;126,00;126,00;117,00;3;Öğle;Hayır
2026-02-21 13:00;ADS-2931;Ayran;İçecek;2;20,00;40,00;18,00;;Öğle;Hayır
2026-02-21 13:00;ADS-2931;Sütlaç;Tatlı;2;53,00;106,00;52,00;;Öğle;Hayır
2026-02-21 13:00;ADS-2932;Ayran;İçecek;2;20,00;40,00;18,00;1;Öğle;Hayır
2026-02-21 14:00;ADS-2933;Mercimek Çorba;Başlangıç;1;42,00;42,00;20,00;3;Öğle;Hayır
2026-02-21 14:00;ADS-2933;Baklava;Tatlı;2;67,00;134,00;60,00;;Öğle;Hayır
2026-02-21 21:00;ADS-2934;Köfte;Ana Yemek;1;180,00;180,00;117,00;2;Akşam;Hayır
2026-02-21 21:00;ADS-2934;Tavuk Şiş;Ana Yemek;2;220,00;440,00;132,00;;Akşam;Hayır
2026-02-21 21:00;ADS-2935;Baklava;Tatlı;1;95,00;95,00;30,00;3;Akşam;Hayır
2026-02-21 21:00;ADS-2935;Ayran;İçecek;1;28,00;28,00;9,00;;Akşam;Hayır
2026-02-21 19:00;ADS-2936;Izgara Balık;Ana Yemek;2;340,00;680,00;210,00;3;Akşam;Hayır
2026-02-21 19:00;ADS-2936;Deniz Mahsulü Güveç;Ana Yemek;2;300,00;600,00;480,00;;Akşam;Hayır
2026-02-21 21:00;ADS-2937;Köfte;Ana Yemek;2;180,00;360,00;234,00;4;Akşam;Hayır
2026-02-22 19:00;ADS-2938;Mercimek Çorba;Başlangıç;1;60,00;60,00;20,00;3;Akşam;Hayır
2026-02-22 19:00;ADS-2939;Mercimek Çorba;Başlangıç;1;60,00;60,00;20,00;1;Akşam;Hayır
2026-02-22 19:00;ADS-2939;Ayran;İçecek;1;28,00;28,00;9,00;;Akşam;Hayır
2026-02-22 19:00;ADS-2939;Kola;İçecek;2;32,00;64,00;22,00;;Akşam;Hayır
2026-02-22 19:00;ADS-2939;Izgara Balık;Ana Yemek;2;340,00;680,00;210,00;;Akşam;Hayır
2026-02-22 20:00;ADS-2940;Sütlaç;Tatlı;1;75,00;75,00;26,00;1;Akşam;Hayır
2026-02-22 20:00;ADS-2940;Sütlaç;Tatlı;1;75,00;75,00;26,00;;Akşam;Hayır
